transporte_id,tipo_transporte,capacidade,velocidade_media,lotacao_media,rota,data,n_passageiros,variacao_trafego,variacao_acidentes
4559,BRT,200,40.7,0.67,Itaim Bibi - Av. Juscelino Kubitschek,2024-09-21,133,Baixo,0
4560,VLT,400,28.19,0.93,Tatuapé - Rua Tuiuti,2024-09-11,371,Médio,2
4561,BRT,200,32.34,0.65,Pinheiros - Av. Brigadeiro Faria Lima,2024-04-18,129,Baixo,0
4562,Metrô,1500,60.41,0.54,Itaim Bibi - Av. Juscelino Kubitschek,2024-05-05,803,Baixo,0
4563,Metrô,1500,63.62,1.0,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-06-21,1493,Médio,1
4564,Trem,1200,54.35,0.91,Tatuapé - Rua Emília Marengo,2024-10-05,1097,Baixo,0
4565,Trem,1200,51.71,1.04,Santana - Rua Voluntários da Pátria,2024-01-03,1245,Médio,0
4566,Trem,1200,45.56,0.73,Tatuapé - Rua Emília Marengo,2024-08-20,878,Baixo,0
4567,Metrô,1500,63.74,0.46,Pinheiros - Av. Brigadeiro Faria Lima,2024-05-29,691,Médio,0
4568,BRT,200,28.01,0.74,Sé - Rua Boa Vista,2024-07-18,148,Baixo,0
4569,Trem,1200,51.02,0.5,Tatuapé - Rua Emília Marengo,2024-07-27,598,Médio,0
4570,Trem,1200,65.96,0.33,Tatuapé - Rua Tuiuti,2024-08-15,390,Médio,0
4571,VLT,400,29.09,0.85,Pinheiros - Rua dos Pinheiros,2024-09-19,338,Baixo,1
4572,VLT,400,22.72,0.77,Vila Mariana - Av. Lins de Vasconcelos,2024-10-25,307,Baixo,0
4573,VLT,400,37.18,0.65,Sé - Rua XV de Novembro,2024-01-17,261,Alto,0
4574,VLT,400,27.95,0.42,Vila Mariana - Rua Domingos de Morais,2024-05-26,168,Baixo,0
4575,BRT,200,33.69,0.91,Itaim Bibi - Rua Joaquim Floriano,2024-01-02,181,Alto,0
4576,Ônibus,80,29.02,0.47,Pinheiros - Av. Brigadeiro Faria Lima,2024-05-31,37,Médio,0
4577,Trem,1200,64.88,0.55,Itaim Bibi - Av. Juscelino Kubitschek,2024-09-29,663,Médio,0
4578,VLT,400,36.82,0.77,Moema - Av. dos Eucaliptos,2024-07-02,306,Médio,0
4579,BRT,200,44.97,0.26,Vila Mariana - Rua Vergueiro,2024-08-24,51,Baixo,0
4580,BRT,200,38.8,0.52,Santana - Rua Dr. César,2024-04-15,104,Médio,2
4581,Trem,1200,46.65,0.48,Moema - Av. Ibirapuera,2024-01-28,581,Alto,0
4582,Metrô,1500,55.47,0.65,Santana - Rua Dr. César,2024-04-02,976,Alto,0
4583,Ônibus,80,27.69,0.87,Pinheiros - Rua dos Pinheiros,2024-08-01,69,Baixo,0
4584,Trem,1200,56.89,0.86,Pinheiros - Av. Brigadeiro Faria Lima,2024-10-09,1031,Baixo,0
4585,Metrô,1500,51.84,0.56,Moema - Av. Ibirapuera,2024-01-20,841,Médio,0
4586,Trem,1200,68.39,0.61,Vila Mariana - Av. Lins de Vasconcelos,2024-03-21,727,Baixo,0
4587,Ônibus,80,26.1,0.59,Pinheiros - Rua dos Pinheiros,2024-08-06,47,Baixo,0
4588,Metrô,1500,57.72,0.73,Sé - Rua Boa Vista,2024-08-01,1089,Baixo,0
4589,VLT,400,24.67,1.01,Moema - Rua Jurucê,2024-03-16,404,Baixo,0
4590,VLT,400,31.33,0.75,Lapa - Rua Doze de Outubro,2024-01-22,298,Médio,0
4591,Trem,1200,51.89,0.63,Itaim Bibi - Rua Joaquim Floriano,2024-05-21,760,Alto,0
4592,Metrô,1500,73.16,0.88,Sé - Rua Direita,2024-05-06,1316,Médio,0
4593,BRT,200,29.31,0.31,Sé - Rua Boa Vista,2024-06-30,61,Médio,1
4594,Trem,1200,66.96,0.77,Vila Mariana - Av. Lins de Vasconcelos,2024-09-25,919,Baixo,0
4595,VLT,400,33.68,0.92,Pinheiros - Rua dos Pinheiros,2024-03-25,369,Baixo,0
4596,Metrô,1500,63.34,0.57,Sé - Rua XV de Novembro,2024-03-17,855,Médio,3
4597,Metrô,1500,53.5,0.26,Moema - Av. dos Eucaliptos,2024-03-10,392,Baixo,2
4598,VLT,400,32.47,0.46,Sé - Rua Boa Vista,2024-03-08,185,Baixo,0
4599,Metrô,1500,70.99,0.66,Vila Mariana - Av. Lins de Vasconcelos,2024-08-19,987,Baixo,0
4600,Metrô,1500,52.18,0.6,Moema - Av. dos Eucaliptos,2024-04-13,895,Baixo,0
4601,VLT,400,31.17,0.64,Santana - Rua Dr. César,2024-05-09,254,Alto,0
4602,VLT,400,26.01,0.54,Tatuapé - Rua Tuiuti,2024-02-03,215,Médio,0
4603,Trem,1200,66.72,0.64,Vila Mariana - Rua Domingos de Morais,2024-10-22,770,Médio,0
4604,Trem,1200,62.22,0.45,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-01-18,537,Médio,0
4605,BRT,200,28.43,0.53,Lapa - Rua Guaicurus,2024-01-13,106,Baixo,0
4606,BRT,200,36.22,0.72,Santana - Rua Dr. César,2024-06-12,144,Médio,0
4607,Metrô,1500,69.03,0.56,Santana - Rua Dr. César,2024-10-02,839,Baixo,0
4608,BRT,200,28.69,0.75,Vila Mariana - Rua Domingos de Morais,2024-04-15,150,Baixo,0
4609,BRT,200,40.84,0.74,Santana - Rua Alfredo Pujol,2024-05-30,147,Médio,0
4610,BRT,200,43.23,0.66,Lapa - Rua Guaicurus,2024-05-24,132,Baixo,0
4611,Metrô,1500,72.75,0.91,Itaim Bibi - Rua Joaquim Floriano,2024-09-25,1368,Baixo,0
4612,Metrô,1500,53.51,0.91,Lapa - Rua Doze de Outubro,2024-01-11,1361,Baixo,0
4613,BRT,200,42.65,0.38,Vila Mariana - Av. Lins de Vasconcelos,2024-10-16,76,Baixo,0
4614,Ônibus,80,21.01,0.47,Vila Mariana - Rua Domingos de Morais,2024-08-22,37,Baixo,0
4615,VLT,400,22.46,0.88,Santana - Rua Alfredo Pujol,2024-08-26,352,Baixo,2
4616,Ônibus,80,27.03,0.62,Santana - Rua Alfredo Pujol,2024-07-16,49,Médio,0
4617,BRT,200,30.31,0.39,Itaim Bibi - Av. Juscelino Kubitschek,2024-02-23,77,Alto,0
4618,Ônibus,80,22.2,0.7,Tatuapé - Rua Emília Marengo,2024-09-12,56,Baixo,1
4619,BRT,200,32.38,0.57,Santana - Rua Voluntários da Pátria,2024-02-22,114,Baixo,0
4620,VLT,400,32.51,0.2,Tatuapé - Rua Tuiuti,2024-01-05,80,Médio,0
4621,Trem,1200,51.32,0.58,Itaim Bibi - Rua Joaquim Floriano,2024-02-18,697,Médio,0
4622,Metrô,1500,52.61,0.59,Lapa - Rua Pio XI,2024-01-24,883,Baixo,1
4623,Ônibus,80,18.91,0.33,Pinheiros - Av. Brigadeiro Faria Lima,2024-04-10,26,Baixo,0
4624,Ônibus,80,27.4,0.62,Tatuapé - Rua Emília Marengo,2024-01-03,49,Baixo,2
4625,BRT,200,33.27,0.81,Sé - Rua XV de Novembro,2024-10-09,161,Alto,0
4626,Ônibus,80,25.67,0.72,Sé - Rua Direita,2024-07-19,57,Médio,1
4627,Trem,1200,50.24,0.63,Itaim Bibi - Av. Juscelino Kubitschek,2024-01-15,755,Médio,1
4628,BRT,200,36.63,0.53,Pinheiros - Av. Brigadeiro Faria Lima,2024-05-14,105,Médio,0
4629,Trem,1200,54.61,0.62,Pinheiros - Rua Teodoro Sampaio,2024-09-16,739,Baixo,0
4630,BRT,200,34.78,0.6,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-05-21,119,Baixo,0
4631,Ônibus,80,19.1,1.04,Moema - Av. Ibirapuera,2024-01-08,83,Médio,2
4632,Ônibus,80,22.67,0.77,Moema - Rua Jurucê,2024-06-10,61,Médio,0
4633,VLT,400,37.56,0.86,Itaim Bibi - Rua Joaquim Floriano,2024-05-11,345,Baixo,0
4634,BRT,200,42.69,0.81,Pinheiros - Rua dos Pinheiros,2024-01-16,162,Alto,0
4635,VLT,400,23.21,0.65,Moema - Av. Ibirapuera,2024-04-23,259,Baixo,0
4636,Ônibus,80,30.38,0.78,Tatuapé - Rua Emília Marengo,2024-08-26,62,Baixo,0
4637,Trem,1200,66.01,0.81,Tatuapé - Rua Emília Marengo,2024-03-24,971,Baixo,0
4638,Ônibus,80,18.9,0.8,Sé - Rua XV de Novembro,2024-03-22,63,Baixo,0
4639,Metrô,1500,72.07,0.58,Pinheiros - Rua Teodoro Sampaio,2024-04-30,875,Baixo,0
4640,VLT,400,22.88,0.8,Tatuapé - Rua Tuiuti,2024-02-15,321,Baixo,1
4641,Trem,1200,48.0,0.61,Vila Mariana - Av. Lins de Vasconcelos,2024-10-14,726,Baixo,1
4642,Metrô,1500,52.77,0.45,Tatuapé - Rua Coelho Lisboa,2024-05-02,667,Baixo,0
4643,VLT,400,33.98,0.7,Sé - Rua Direita,2024-07-22,278,Médio,0
4644,BRT,200,42.64,0.41,Tatuapé - Rua Coelho Lisboa,2024-04-28,81,Médio,0
4645,VLT,400,24.08,0.82,Moema - Av. Ibirapuera,2024-06-21,327,Baixo,0
4646,VLT,400,34.68,0.46,Vila Mariana - Rua Domingos de Morais,2024-04-04,185,Baixo,0
4647,Trem,1200,46.47,0.78,Sé - Rua Direita,2024-01-22,939,Baixo,0
4648,Trem,1200,56.05,0.89,Pinheiros - Av. Brigadeiro Faria Lima,2024-02-08,1072,Baixo,1
4649,BRT,200,37.06,0.75,Tatuapé - Rua Coelho Lisboa,2024-01-01,149,Baixo,0
4650,VLT,400,23.21,0.47,Pinheiros - Rua Teodoro Sampaio,2024-05-19,186,Baixo,0
4651,Metrô,1500,57.18,0.47,Pinheiros - Rua dos Pinheiros,2024-09-21,700,Baixo,0
4652,Ônibus,80,21.86,0.8,Lapa - Rua Doze de Outubro,2024-07-07,63,Baixo,0
4653,BRT,200,34.94,0.35,Lapa - Rua Guaicurus,2024-05-15,69,Baixo,0
4654,Ônibus,80,28.63,0.38,Pinheiros - Rua dos Pinheiros,2024-01-12,30,Médio,1
4655,Trem,1200,67.38,0.65,Tatuapé - Rua Tuiuti,2024-07-02,780,Baixo,3
4656,BRT,200,44.65,0.6,Moema - Rua Jurucê,2024-08-29,120,Médio,0
4657,BRT,200,43.44,0.88,Pinheiros - Av. Brigadeiro Faria Lima,2024-07-07,175,Médio,0
4658,Trem,1200,53.66,0.84,Santana - Rua Alfredo Pujol,2024-08-07,1012,Médio,0
4659,Trem,1200,61.41,0.64,Santana - Rua Alfredo Pujol,2024-09-21,769,Baixo,0
4660,Ônibus,80,23.89,0.64,Itaim Bibi - Av. Juscelino Kubitschek,2024-02-27,50,Médio,0
4661,Metrô,1500,54.62,0.48,Moema - Av. Ibirapuera,2024-01-23,719,Médio,0
4662,VLT,400,27.17,0.78,Moema - Rua Jurucê,2024-01-10,312,Baixo,0
4663,BRT,200,38.22,0.59,Moema - Rua Jurucê,2024-04-09,117,Médio,0
4664,BRT,200,44.71,0.63,Pinheiros - Av. Brigadeiro Faria Lima,2024-10-21,126,Baixo,0
4665,Trem,1200,62.83,0.65,Santana - Rua Alfredo Pujol,2024-10-14,776,Baixo,0
4666,VLT,400,23.6,0.78,Pinheiros - Rua Teodoro Sampaio,2024-08-25,312,Médio,0
4667,Ônibus,80,29.58,0.39,Santana - Rua Voluntários da Pátria,2024-07-05,31,Alto,0
4668,Metrô,1500,73.88,0.75,Tatuapé - Rua Tuiuti,2024-10-26,1131,Baixo,0
4669,Trem,1200,61.51,0.47,Pinheiros - Rua dos Pinheiros,2024-02-12,567,Baixo,0
4670,Ônibus,80,30.99,0.51,Lapa - Rua Guaicurus,2024-10-09,40,Médio,1
4671,Ônibus,80,33.47,0.7,Lapa - Rua Pio XI,2024-02-27,55,Alto,1
4672,Trem,1200,61.52,0.85,Sé - Rua Boa Vista,2024-06-11,1014,Baixo,0
4673,Ônibus,80,32.24,0.85,Vila Mariana - Rua Domingos de Morais,2024-03-20,67,Baixo,0
4674,Trem,1200,64.63,0.64,Pinheiros - Rua Teodoro Sampaio,2024-08-26,768,Alto,0
4675,Ônibus,80,21.35,0.75,Sé - Rua XV de Novembro,2024-07-17,60,Baixo,1
4676,Metrô,1500,63.6,0.36,Santana - Rua Alfredo Pujol,2024-04-07,539,Baixo,0
4677,Trem,1200,51.47,0.41,Tatuapé - Rua Tuiuti,2024-10-05,489,Baixo,1
4678,VLT,400,25.98,0.67,Sé - Rua XV de Novembro,2024-04-26,267,Baixo,1
4679,Ônibus,80,23.11,0.9,Itaim Bibi - Av. Juscelino Kubitschek,2024-07-15,71,Médio,0
4680,BRT,200,43.06,0.73,Pinheiros - Rua Teodoro Sampaio,2024-06-25,146,Baixo,0
4681,Ônibus,80,31.28,0.72,Lapa - Rua Guaicurus,2024-10-21,57,Baixo,2
4682,VLT,400,24.01,0.54,Itaim Bibi - Av. Juscelino Kubitschek,2024-03-05,216,Baixo,0
4683,BRT,200,32.75,0.97,Moema - Rua Jurucê,2024-08-05,194,Baixo,1
4684,Ônibus,80,26.03,1.12,Pinheiros - Av. Brigadeiro Faria Lima,2024-04-08,89,Médio,0
4685,BRT,200,35.94,0.83,Moema - Av. Ibirapuera,2024-06-08,165,Médio,0
4686,Metrô,1500,57.32,0.81,Lapa - Rua Doze de Outubro,2024-09-30,1213,Baixo,0
4687,VLT,400,26.74,0.82,Itaim Bibi - Rua Joaquim Floriano,2024-05-09,326,Alto,0
4688,BRT,200,34.06,0.57,Santana - Rua Dr. César,2024-06-21,114,Alto,0
4689,VLT,400,27.03,0.56,Itaim Bibi - Rua Joaquim Floriano,2024-10-22,224,Médio,0
4690,Ônibus,80,18.82,0.2,Sé - Rua XV de Novembro,2024-07-13,16,Médio,0
4691,Metrô,1500,55.71,0.74,Lapa - Rua Guaicurus,2024-05-16,1116,Alto,0
4692,Ônibus,80,20.41,0.76,Vila Mariana - Rua Domingos de Morais,2024-03-03,60,Baixo,0
4693,VLT,400,31.15,0.59,Sé - Rua Direita,2024-04-08,235,Médio,0
4694,BRT,200,29.02,0.94,Sé - Rua Boa Vista,2024-05-11,188,Baixo,0
4695,Ônibus,80,28.14,0.57,Sé - Rua XV de Novembro,2024-05-09,45,Médio,0
4696,Metrô,1500,55.37,0.65,Pinheiros - Av. Brigadeiro Faria Lima,2024-01-15,969,Baixo,0
4697,BRT,200,32.38,0.56,Moema - Rua Jurucê,2024-06-12,112,Baixo,0
4698,Metrô,1500,54.21,0.67,Vila Mariana - Rua Vergueiro,2024-07-03,1001,Baixo,1
4699,VLT,400,25.52,0.55,Santana - Rua Alfredo Pujol,2024-04-04,218,Alto,0
4700,VLT,400,27.1,0.67,Pinheiros - Rua dos Pinheiros,2024-02-27,267,Baixo,0
4701,VLT,400,23.11,0.41,Moema - Av. dos Eucaliptos,2024-04-21,162,Alto,0
4702,Trem,1200,54.47,0.83,Sé - Rua Direita,2024-01-26,990,Médio,1
4703,BRT,200,28.46,0.82,Santana - Rua Voluntários da Pátria,2024-01-02,164,Baixo,0
4704,Metrô,1500,61.95,0.8,Tatuapé - Rua Coelho Lisboa,2024-05-08,1194,Médio,0
4705,Ônibus,80,21.36,1.06,Moema - Rua Jurucê,2024-05-03,85,Baixo,0
4706,Trem,1200,64.95,0.7,Tatuapé - Rua Emília Marengo,2024-05-23,840,Médio,3
4707,Trem,1200,58.17,0.51,Santana - Rua Voluntários da Pátria,2024-09-22,606,Baixo,3
4708,Ônibus,80,27.77,0.63,Vila Mariana - Av. Lins de Vasconcelos,2024-10-04,50,Médio,0
4709,BRT,200,31.62,0.59,Moema - Av. dos Eucaliptos,2024-09-10,117,Baixo,0
4710,VLT,400,26.74,0.71,Vila Mariana - Rua Domingos de Morais,2024-08-25,284,Médio,1
4711,Trem,1200,58.75,0.78,Sé - Rua Boa Vista,2024-02-17,939,Alto,0
4712,Metrô,1500,59.59,0.9,Vila Mariana - Av. Lins de Vasconcelos,2024-07-09,1357,Médio,0
4713,BRT,200,32.18,0.74,Lapa - Rua Doze de Outubro,2024-03-11,148,Médio,0
4714,Ônibus,80,29.28,0.4,Lapa - Rua Pio XI,2024-06-14,32,Baixo,0
4715,Trem,1200,60.54,0.81,Moema - Av. dos Eucaliptos,2024-02-06,977,Médio,0
4716,BRT,200,41.91,0.56,Lapa - Rua Pio XI,2024-05-15,111,Médio,0
4717,Ônibus,80,27.31,0.63,Vila Mariana - Av. Lins de Vasconcelos,2024-09-29,50,Médio,0
4718,Metrô,1500,71.51,0.46,Tatuapé - Rua Emília Marengo,2024-01-29,685,Médio,2
4719,Metrô,1500,61.08,0.61,Tatuapé - Rua Tuiuti,2024-08-14,912,Médio,0
4720,Metrô,1500,62.12,0.93,Santana - Rua Dr. César,2024-07-29,1400,Médio,0
4721,VLT,400,25.68,0.75,Vila Mariana - Av. Lins de Vasconcelos,2024-06-09,300,Alto,0
4722,BRT,200,42.35,0.92,Sé - Rua Boa Vista,2024-07-29,183,Baixo,0
4723,Trem,1200,48.88,0.75,Pinheiros - Rua Teodoro Sampaio,2024-03-10,905,Baixo,3
4724,Metrô,1500,53.88,0.2,Santana - Rua Dr. César,2024-04-11,300,Baixo,2
4725,VLT,400,37.13,0.93,Sé - Rua XV de Novembro,2024-09-27,372,Médio,1
4726,VLT,400,34.52,0.44,Vila Mariana - Rua Domingos de Morais,2024-06-12,177,Baixo,0
4727,Ônibus,80,33.98,0.83,Sé - Rua XV de Novembro,2024-02-23,66,Baixo,2
4728,VLT,400,23.02,0.82,Moema - Av. Ibirapuera,2024-05-14,329,Baixo,2
4729,BRT,200,44.91,0.67,Sé - Rua Direita,2024-03-12,134,Baixo,0
4730,Metrô,1500,64.73,0.5,Sé - Rua XV de Novembro,2024-10-03,753,Alto,0
4731,BRT,200,40.45,0.79,Sé - Rua Direita,2024-08-01,157,Baixo,0
4732,BRT,200,43.81,0.42,Vila Mariana - Av. Lins de Vasconcelos,2024-10-12,83,Médio,2
4733,Metrô,1500,70.58,0.82,Santana - Rua Alfredo Pujol,2024-01-13,1235,Alto,0
4734,VLT,400,28.63,0.79,Pinheiros - Rua dos Pinheiros,2024-02-18,314,Baixo,0
4735,Trem,1200,64.31,1.09,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-04-02,1306,Médio,0
4736,BRT,200,35.27,0.52,Itaim Bibi - Av. Juscelino Kubitschek,2024-10-13,103,Baixo,1
4737,Trem,1200,56.4,0.8,Sé - Rua XV de Novembro,2024-04-05,955,Médio,0
4738,Metrô,1500,55.55,0.47,Tatuapé - Rua Emília Marengo,2024-08-26,698,Médio,0
4739,VLT,400,31.27,0.55,Vila Mariana - Av. Lins de Vasconcelos,2024-01-05,219,Médio,0
4740,Ônibus,80,22.7,0.51,Vila Mariana - Rua Domingos de Morais,2024-08-29,41,Baixo,0
4741,Trem,1200,64.73,0.45,Pinheiros - Av. Brigadeiro Faria Lima,2024-05-12,538,Baixo,0
4742,VLT,400,24.39,0.88,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-03-29,352,Médio,0
4743,VLT,400,25.75,0.58,Santana - Rua Alfredo Pujol,2024-01-15,233,Médio,0
4744,BRT,200,39.81,0.7,Lapa - Rua Doze de Outubro,2024-04-01,139,Médio,0
4745,Metrô,1500,52.83,0.31,Moema - Rua Jurucê,2024-06-14,462,Alto,1
4746,VLT,400,22.1,0.57,Moema - Av. Ibirapuera,2024-10-17,229,Baixo,0
4747,Trem,1200,54.32,0.9,Sé - Rua XV de Novembro,2024-03-25,1075,Alto,1
4748,Ônibus,80,26.92,0.76,Lapa - Rua Doze de Outubro,2024-01-16,61,Médio,0
4749,Metrô,1500,52.2,0.61,Pinheiros - Rua dos Pinheiros,2024-09-08,919,Alto,0
4750,Ônibus,80,28.61,0.47,Lapa - Rua Pio XI,2024-01-13,37,Alto,0
4751,BRT,200,36.89,0.6,Moema - Av. dos Eucaliptos,2024-03-25,119,Médio,0
4752,Trem,1200,58.88,0.53,Pinheiros - Av. Brigadeiro Faria Lima,2024-03-07,640,Médio,0
4753,Metrô,1500,54.01,0.54,Lapa - Rua Doze de Outubro,2024-04-10,804,Baixo,0
4754,Metrô,1500,63.18,1.1,Tatuapé - Rua Emília Marengo,2024-05-06,1649,Baixo,0
4755,BRT,200,38.73,0.66,Santana - Rua Dr. César,2024-03-11,131,Baixo,0
4756,VLT,400,22.33,0.68,Moema - Rua Jurucê,2024-04-01,270,Médio,0
4757,VLT,400,36.49,0.78,Santana - Rua Dr. César,2024-02-24,313,Alto,0
4758,Metrô,1500,71.33,0.62,Pinheiros - Av. Brigadeiro Faria Lima,2024-03-11,925,Médio,0
4759,VLT,400,22.42,0.54,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-07-13,215,Alto,0
4760,Trem,1200,56.74,0.75,Pinheiros - Rua dos Pinheiros,2024-09-06,903,Baixo,0
4761,VLT,400,27.91,0.55,Sé - Rua Direita,2024-08-31,221,Médio,0
4762,Metrô,1500,54.32,0.48,Vila Mariana - Rua Vergueiro,2024-10-17,720,Médio,0
4763,BRT,200,34.48,0.44,Pinheiros - Av. Brigadeiro Faria Lima,2024-02-25,87,Baixo,0
4764,Trem,1200,66.53,0.46,Santana - Rua Alfredo Pujol,2024-04-17,555,Baixo,0
4765,Ônibus,80,32.91,0.55,Moema - Av. dos Eucaliptos,2024-05-08,44,Médio,0
4766,BRT,200,34.05,0.9,Tatuapé - Rua Tuiuti,2024-03-25,180,Alto,0
4767,VLT,400,37.4,0.94,Moema - Av. Ibirapuera,2024-01-30,375,Médio,1
4768,Trem,1200,63.27,0.96,Itaim Bibi - Av. Juscelino Kubitschek,2024-06-12,1156,Baixo,0
4769,Metrô,1500,70.63,0.46,Itaim Bibi - Rua Joaquim Floriano,2024-01-09,696,Baixo,0
4770,Metrô,1500,70.2,0.79,Vila Mariana - Rua Domingos de Morais,2024-06-14,1178,Alto,0
4771,BRT,200,37.24,0.63,Santana - Rua Alfredo Pujol,2024-01-30,126,Baixo,0
4772,VLT,400,26.92,0.69,Tatuapé - Rua Coelho Lisboa,2024-07-04,276,Médio,0
4773,Metrô,1500,65.92,0.72,Vila Mariana - Rua Domingos de Morais,2024-06-07,1081,Baixo,1
4774,Trem,1200,52.26,0.57,Santana - Rua Dr. César,2024-01-27,687,Baixo,0
4775,Trem,1200,48.91,0.86,Tatuapé - Rua Coelho Lisboa,2024-08-01,1034,Baixo,0
4776,Trem,1200,50.2,0.87,Moema - Rua Jurucê,2024-05-22,1049,Baixo,0
4777,Trem,1200,49.01,0.58,Tatuapé - Rua Coelho Lisboa,2024-08-16,690,Médio,3
4778,BRT,200,39.01,0.71,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-06-29,141,Médio,0
4779,BRT,200,30.49,0.43,Moema - Av. Ibirapuera,2024-03-06,86,Baixo,0
4780,Ônibus,80,29.8,0.31,Pinheiros - Av. Brigadeiro Faria Lima,2024-09-06,25,Baixo,0
4781,Ônibus,80,27.27,0.63,Tatuapé - Rua Tuiuti,2024-04-22,50,Alto,0
4782,Metrô,1500,54.0,0.63,Itaim Bibi - Av. Juscelino Kubitschek,2024-09-25,944,Baixo,2
4783,VLT,400,34.33,0.69,Santana - Rua Voluntários da Pátria,2024-05-13,274,Médio,0
4784,VLT,400,36.93,0.38,Pinheiros - Rua Teodoro Sampaio,2024-08-04,152,Baixo,0
4785,Metrô,1500,53.51,0.95,Sé - Rua XV de Novembro,2024-06-07,1418,Baixo,0
4786,Metrô,1500,70.07,0.6,Moema - Av. Ibirapuera,2024-01-11,897,Baixo,0
4787,Metrô,1500,71.6,0.67,Santana - Rua Alfredo Pujol,2024-07-14,998,Médio,0
4788,Metrô,1500,73.52,0.63,Moema - Av. Ibirapuera,2024-06-16,938,Médio,0
4789,Ônibus,80,28.45,0.34,Itaim Bibi - Av. Juscelino Kubitschek,2024-02-06,26,Médio,0
4790,Trem,1200,66.6,0.41,Moema - Av. dos Eucaliptos,2024-10-13,491,Baixo,0
4791,Trem,1200,63.38,0.6,Lapa - Rua Doze de Outubro,2024-04-06,722,Baixo,0
4792,Trem,1200,60.76,0.68,Sé - Rua Boa Vista,2024-08-14,818,Médio,0
4793,Trem,1200,53.24,0.46,Moema - Av. Ibirapuera,2024-07-30,550,Baixo,0
4794,Metrô,1500,62.56,0.69,Tatuapé - Rua Emília Marengo,2024-01-20,1032,Alto,0
4795,VLT,400,25.8,0.7,Moema - Av. dos Eucaliptos,2024-02-01,281,Alto,0
4796,Trem,1200,68.77,0.87,Moema - Av. dos Eucaliptos,2024-08-14,1049,Baixo,0
4797,Ônibus,80,20.93,0.91,Vila Mariana - Rua Domingos de Morais,2024-06-15,72,Alto,0
4798,Ônibus,80,20.36,0.66,Sé - Rua Boa Vista,2024-01-02,52,Baixo,0
4799,Trem,1200,45.35,0.79,Moema - Rua Jurucê,2024-01-15,952,Médio,2
4800,Metrô,1500,62.34,0.95,Pinheiros - Rua Teodoro Sampaio,2024-03-07,1418,Alto,0
4801,Ônibus,80,29.09,0.36,Moema - Av. Ibirapuera,2024-03-17,29,Médio,0
4802,Trem,1200,54.12,0.51,Itaim Bibi - Av. Juscelino Kubitschek,2024-08-13,610,Baixo,0
4803,Metrô,1500,57.25,0.47,Vila Mariana - Av. Lins de Vasconcelos,2024-09-22,704,Baixo,0
4804,VLT,400,32.2,0.53,Sé - Rua Boa Vista,2024-08-28,211,Baixo,0
4805,BRT,200,38.95,0.67,Itaim Bibi - Av. Brigadeiro Luís Antônio,2024-08-18,133,Baixo,0
4806,BRT,200,35.4,0.92,Lapa - Rua Pio XI,2024-06-04,184,Médio,0
4807,Trem,1200,66.36,0.73,Sé - Rua XV de Novembro,2024-06-26,870,Baixo,1
4808,Metrô,1500,67.82,0.84,Moema - Av. Ibirapuera,2024-10-20,1264,Alto,1
4809,Ônibus,80,33.29,1.05,Moema - Av. dos Eucaliptos,2024-05-20,84,Baixo,0
4810,Trem,1200,46.97,0.74,Pinheiros - Av. Brigadeiro Faria Lima,2024-02-23,883,Baixo,0
4811,BRT,200,38.25,0.57,Pinheiros - Av. Brigadeiro Faria Lima,2024-03-10,114,Baixo,0
4812,VLT,400,26.35,0.6,Vila Mariana - Av. Lins de Vasconcelos,2024-09-03,240,Baixo,0
4813,VLT,400,23.1,0.55,Lapa - Rua Doze de Outubro,2024-08-02,219,Baixo,0
4814,VLT,400,25.29,0.41,Itaim Bibi - Av. Juscelino Kubitschek,2024-09-05,163,Baixo,2
4815,Trem,1200,47.51,0.69,Tatuapé - Rua Tuiuti,2024-03-03,828,Baixo,0
4816,VLT,400,37.74,0.84,Santana - Rua Voluntários da Pátria,2024-08-13,337,Baixo,0
4817,Ônibus,80,33.24,1.12,Moema - Rua Jurucê,2024-05-21,89,Baixo,0
4818,BRT,200,31.92,0.37,Vila Mariana - Rua Domingos de Morais,2024-09-06,73,Baixo,0
4819,BRT,200,35.39,0.48,Moema - Av. dos Eucaliptos,2024-01-08,95,Baixo,0
4820,Ônibus,80,20.92,0.59,Sé - Rua Direita,2024-07-24,47,Baixo,0
4821,Trem,1200,68.54,0.37,Pinheiros - Av. Brigadeiro Faria Lima,2024-04-27,446,Médio,4
4822,Trem,1200,46.03,0.95,Pinheiros - Av. Brigadeiro Faria Lima,2024-07-30,1138,Baixo,3
4823,BRT,200,42.37,0.71,Itaim Bibi - Av. Juscelino Kubitschek,2024-03-10,142,Alto,0
4824,Metrô,1500,70.35,0.57,Pinheiros - Rua dos Pinheiros,2024-07-12,859,Baixo,0
4825,BRT,200,33.26,0.63,Vila Mariana - Av. Lins de Vasconcelos,2024-03-16,126,Médio,2
4826,BRT,200,31.44,0.46,Vila Mariana - Rua Vergueiro,2024-10-25,92,Baixo,0
4827,Ônibus,80,27.55,0.68,Vila Mariana - Rua Vergueiro,2024-09-30,54,Alto,0
