acidente_id,data,hora,tipo_acidente,gravidade,numero_feridos,numero_mortos,via,bairro,categoria_clima,temperatura,humidade,vento
3555,2024-02-15,12:59,Capotamento,Média,2,0,Rua Coelho Lisboa,Tatuapé,Chuva,18.62,84.27,6.82
3556,2024-04-15,17:33,Engavetamento,Média,4,0,Rua Voluntários da Pátria,Santana,Céu limpo,28.3,40.57,1.52
3557,2024-02-08,07:48,Atropelamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Céu limpo,33.01,54.47,5.9
3558,2024-01-08,16:59,Capotamento,Leve,0,0,Rua Doze de Outubro,Lapa,Céu limpo,30.76,36.13,7.79
3559,2024-07-01,15:29,Engavetamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Chuva,20.0,92.09,15.89
3560,2024-03-17,00:19,Engavetamento,Leve,0,0,Rua dos Pinheiros,Pinheiros,Chuva,22.45,71.01,11.97
3561,2024-06-07,04:27,Capotamento,Média,2,0,Rua Tuiuti,Tatuapé,Nublado,25.08,69.76,9.31
3562,2024-03-19,21:55,Capotamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Neblina,20.65,81.81,5.25
3563,2024-10-03,10:19,Atropelamento,Leve,0,0,Rua Alfredo Pujol,Santana,Chuva,22.0,84.21,12.85
3564,2024-04-11,22:13,Engavetamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Nublado,23.8,51.98,4.36
3565,2024-02-11,00:25,Choque traseiro,Grave,0,0,Av. dos Eucaliptos,Moema,Neblina,17.89,85.02,5.25
3566,2024-01-12,20:22,Colisão,Leve,0,0,Rua Direita,Sé,Chuva,25.03,93.46,14.02
3567,2024-05-23,01:37,Engavetamento,Leve,0,0,Rua Boa Vista,Sé,Nublado,27.66,50.16,6.99
3568,2024-08-01,01:04,Engavetamento,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,20.17,64.32,3.85
3569,2024-06-02,05:05,Atropelamento,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,23.76,57.72,7.6
3570,2024-01-26,11:05,Colisão,Leve,0,0,Rua Doze de Outubro,Lapa,Chuva,20.64,90.33,6.38
3571,2024-03-21,14:03,Capotamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Nublado,22.96,71.67,8.17
3572,2024-08-24,07:56,Engavetamento,Leve,0,0,Rua Jurucê,Moema,Céu limpo,33.15,48.45,1.06
3573,2024-02-12,08:48,Capotamento,Fatal,1,1,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,22.17,62.24,7.2
3574,2024-06-28,21:03,Engavetamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,26.6,54.12,4.16
3575,2024-04-10,08:04,Engavetamento,Leve,0,0,Rua Doze de Outubro,Lapa,Céu limpo,33.96,38.2,7.67
3576,2024-05-07,07:44,Engavetamento,Média,0,0,Rua Guaicurus,Lapa,Céu limpo,33.43,30.31,1.5
3577,2024-09-21,04:43,Atropelamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Neblina,17.72,84.61,2.23
3578,2024-06-19,16:04,Colisão,Média,1,0,Rua XV de Novembro,Sé,Céu limpo,31.53,54.55,8.78
3579,2024-05-08,06:38,Capotamento,Leve,0,0,Rua Alfredo Pujol,Santana,Neblina,20.28,95.57,4.66
3580,2024-05-20,19:55,Choque traseiro,Leve,0,0,Av. dos Eucaliptos,Moema,Nublado,26.34,57.35,4.73
3581,2024-01-25,15:16,Capotamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Céu limpo,26.82,39.72,3.87
3582,2024-03-07,01:05,Atropelamento,Leve,0,0,Rua Alfredo Pujol,Santana,Chuva,25.21,82.59,15.86
3583,2024-03-25,05:44,Colisão,Leve,0,0,Rua Boa Vista,Sé,Chuva,22.79,76.17,11.19
3584,2024-02-15,12:56,Atropelamento,Fatal,2,0,Av. Ibirapuera,Moema,Chuva,25.06,72.97,15.91
3585,2024-05-06,03:57,Atropelamento,Leve,0,0,Rua dos Pinheiros,Pinheiros,Chuva,24.59,76.35,16.71
3586,2024-08-27,05:44,Engavetamento,Leve,0,0,Rua Dr. César,Santana,Neblina,17.8,83.66,1.71
3587,2024-06-19,11:41,Capotamento,Leve,0,0,Rua dos Pinheiros,Pinheiros,Nublado,26.18,62.92,10.48
3588,2024-08-23,08:12,Choque traseiro,Média,1,0,Rua Tuiuti,Tatuapé,Céu limpo,33.88,37.66,6.0
3589,2024-09-06,07:49,Capotamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Céu limpo,30.37,31.72,3.07
3590,2024-04-18,21:14,Engavetamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Chuva,23.96,89.04,9.07
3591,2024-05-23,19:52,Atropelamento,Grave,1,0,Rua Direita,Sé,Nublado,22.31,73.55,4.65
3592,2024-08-30,02:33,Choque traseiro,Média,2,0,Rua Direita,Sé,Chuva,19.88,73.91,16.65
3593,2024-08-29,03:02,Capotamento,Leve,0,0,Rua dos Pinheiros,Pinheiros,Chuva,18.8,75.72,15.01
3594,2024-08-28,19:52,Capotamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Nublado,27.73,58.82,10.34
3595,2024-04-02,01:36,Atropelamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Nublado,21.28,66.88,9.76
3596,2024-01-11,12:10,Engavetamento,Fatal,1,0,Rua XV de Novembro,Sé,Nublado,20.95,55.82,3.28
3597,2024-02-17,18:53,Atropelamento,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Céu limpo,28.65,53.97,4.17
3598,2024-07-03,22:31,Engavetamento,Média,0,0,Rua Boa Vista,Sé,Nublado,26.48,50.47,2.5
3599,2024-02-12,23:46,Colisão,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Nublado,26.09,55.4,3.79
3600,2024-07-22,08:30,Choque traseiro,Média,1,0,Rua Teodoro Sampaio,Pinheiros,Céu limpo,33.6,30.49,3.17
3601,2024-03-15,16:35,Engavetamento,Leve,0,0,Rua Direita,Sé,Chuva,18.12,93.17,16.09
3602,2024-02-17,08:39,Colisão,Leve,0,0,Rua Boa Vista,Sé,Céu limpo,32.94,48.8,6.93
3603,2024-07-23,21:48,Atropelamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Neblina,16.83,96.44,2.33
3604,2024-04-17,07:49,Atropelamento,Leve,0,0,Rua Dr. César,Santana,Chuva,25.94,73.06,19.19
3605,2024-06-02,10:46,Colisão,Média,0,0,Rua Boa Vista,Sé,Neblina,21.94,94.75,5.09
3606,2024-06-19,09:37,Engavetamento,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Nublado,22.88,54.22,10.42
3607,2024-05-27,15:02,Engavetamento,Leve,0,0,Rua Pio XI,Lapa,Céu limpo,30.92,36.27,4.42
3608,2024-03-02,22:04,Engavetamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Chuva,18.56,83.14,11.37
3609,2024-10-27,04:53,Engavetamento,Grave,2,0,Rua Jurucê,Moema,Chuva,23.57,72.76,19.31
3610,2024-03-12,05:32,Engavetamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Nublado,20.43,53.08,4.51
3611,2024-07-01,08:37,Colisão,Leve,0,0,Rua Boa Vista,Sé,Céu limpo,30.82,31.25,5.23
3612,2024-03-01,12:28,Engavetamento,Leve,0,0,Rua dos Pinheiros,Pinheiros,Chuva,19.15,77.71,13.54
3613,2024-09-05,21:17,Choque traseiro,Leve,0,0,Rua Alfredo Pujol,Santana,Neblina,21.75,82.6,1.49
3614,2024-06-26,02:11,Colisão,Leve,0,0,Rua dos Pinheiros,Pinheiros,Neblina,17.17,87.33,2.98
3615,2024-03-30,21:27,Capotamento,Grave,4,0,Rua Guaicurus,Lapa,Neblina,18.8,90.73,2.41
3616,2024-01-25,10:56,Colisão,Leve,0,0,Av. Ibirapuera,Moema,Céu limpo,30.96,47.09,3.01
3617,2024-10-17,23:11,Atropelamento,Leve,0,0,Rua Guaicurus,Lapa,Neblina,17.87,88.2,3.06
3618,2024-03-27,04:59,Colisão,Leve,0,0,Rua Jurucê,Moema,Nublado,25.92,73.02,4.16
3619,2024-07-04,19:38,Capotamento,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Neblina,18.59,89.25,1.18
3620,2024-02-06,02:43,Atropelamento,Média,3,0,Rua Guaicurus,Lapa,Nublado,23.84,53.06,11.06
3621,2024-03-18,08:38,Colisão,Grave,2,0,Rua Dr. César,Santana,Chuva,24.02,80.46,15.15
3622,2024-02-06,11:50,Atropelamento,Leve,0,0,Rua Dr. César,Santana,Céu limpo,25.94,49.45,3.7
3623,2024-06-14,09:38,Atropelamento,Leve,0,0,Rua Pio XI,Lapa,Nublado,21.51,55.25,9.17
3624,2024-02-03,13:18,Atropelamento,Média,3,0,Rua Direita,Sé,Chuva,24.01,82.35,18.73
3625,2024-03-19,23:51,Colisão,Leve,0,0,Rua Dr. César,Santana,Céu limpo,24.64,45.93,9.69
3626,2024-10-22,22:58,Capotamento,Grave,1,0,Rua Direita,Sé,Nublado,26.25,51.74,11.35
3627,2024-06-26,04:11,Choque traseiro,Leve,0,0,Rua Emília Marengo,Tatuapé,Neblina,21.6,86.43,4.33
3628,2024-01-27,22:48,Colisão,Fatal,2,0,Rua Dr. César,Santana,Chuva,23.24,79.07,14.84
3629,2024-10-07,16:26,Colisão,Média,2,0,Av. Juscelino Kubitschek,Itaim Bibi,Céu limpo,33.74,38.42,1.28
3630,2024-10-23,17:07,Capotamento,Média,1,0,Rua Guaicurus,Lapa,Céu limpo,32.22,39.52,6.1
3631,2024-10-04,21:28,Colisão,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,25.06,72.54,4.74
3632,2024-03-17,00:13,Colisão,Leve,0,0,Rua Boa Vista,Sé,Nublado,23.76,64.95,4.88
3633,2024-09-28,15:51,Atropelamento,Grave,1,0,Rua Domingos de Morais,Vila Mariana,Céu limpo,31.64,36.14,5.02
3634,2024-04-17,10:10,Atropelamento,Leve,0,0,Rua Direita,Sé,Nublado,20.6,60.68,8.66
3635,2024-03-01,12:26,Colisão,Média,0,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,20.52,81.98,18.36
3636,2024-06-28,12:42,Choque traseiro,Leve,0,0,Av. dos Eucaliptos,Moema,Neblina,20.91,91.4,0.02
3637,2024-02-16,15:35,Choque traseiro,Leve,0,0,Rua Emília Marengo,Tatuapé,Céu limpo,25.45,54.12,2.78
3638,2024-04-12,21:56,Capotamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Neblina,16.29,83.09,2.76
3639,2024-04-15,16:03,Capotamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Neblina,16.4,89.96,6.86
3640,2024-05-01,20:50,Colisão,Média,1,0,Rua Jurucê,Moema,Nublado,22.93,55.01,3.54
3641,2024-09-04,00:47,Colisão,Média,0,0,Rua Guaicurus,Lapa,Nublado,21.25,62.99,11.07
3642,2024-01-01,11:49,Capotamento,Leve,0,0,Rua Dr. César,Santana,Chuva,21.67,83.39,13.34
3643,2024-03-05,00:11,Capotamento,Leve,0,0,Rua Pio XI,Lapa,Chuva,19.73,74.52,15.8
3644,2024-09-30,20:03,Atropelamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Neblina,21.45,84.75,4.06
3645,2024-01-04,20:17,Capotamento,Média,0,0,Rua Boa Vista,Sé,Nublado,22.08,50.03,5.48
3646,2024-07-23,13:37,Capotamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Chuva,21.81,80.06,15.72
3647,2024-09-11,22:19,Engavetamento,Leve,0,0,Rua XV de Novembro,Sé,Chuva,25.67,89.88,18.5
3648,2024-07-14,08:52,Atropelamento,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Céu limpo,30.32,37.96,6.97
3649,2024-02-12,19:59,Capotamento,Leve,0,0,Rua Tuiuti,Tatuapé,Chuva,25.44,78.21,15.22
3650,2024-05-31,00:05,Atropelamento,Média,0,0,Rua Teodoro Sampaio,Pinheiros,Neblina,18.35,94.44,1.74
3651,2024-08-10,08:52,Atropelamento,Média,0,0,Rua Vergueiro,Vila Mariana,Nublado,26.83,67.54,11.11
3652,2024-04-15,12:15,Engavetamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Céu limpo,29.6,42.71,9.53
3653,2024-06-29,17:21,Engavetamento,Média,0,0,Rua Pio XI,Lapa,Chuva,23.52,90.22,19.91
3654,2024-08-02,09:37,Capotamento,Leve,0,0,Rua Voluntários da Pátria,Santana,Nublado,23.3,52.42,9.66
3655,2024-03-17,00:08,Engavetamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Chuva,19.97,87.89,6.03
3656,2024-04-18,09:37,Atropelamento,Leve,0,0,Rua Joaquim Floriano,Itaim Bibi,Chuva,23.19,92.15,10.08
3657,2024-09-05,03:15,Atropelamento,Média,0,0,Rua Jurucê,Moema,Nublado,24.74,68.22,10.8
3658,2024-07-16,10:12,Atropelamento,Leve,0,0,Av. Juscelino Kubitschek,Itaim Bibi,Nublado,26.91,66.89,3.66
3659,2024-05-02,13:15,Choque traseiro,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Nublado,26.77,63.43,9.86
3660,2024-04-24,23:23,Capotamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Neblina,17.58,89.23,0.66
3661,2024-02-16,07:12,Colisão,Fatal,0,0,Rua Pio XI,Lapa,Chuva,23.7,71.41,13.57
3662,2024-02-01,16:01,Capotamento,Leve,0,0,Rua dos Pinheiros,Pinheiros,Céu limpo,26.15,49.12,5.99
3663,2024-07-21,13:45,Choque traseiro,Média,2,0,Rua dos Pinheiros,Pinheiros,Chuva,22.35,82.87,12.93
3664,2024-05-12,01:11,Capotamento,Leve,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Neblina,19.67,96.27,3.31
3665,2024-07-30,22:23,Choque traseiro,Leve,0,0,Rua Jurucê,Moema,Neblina,17.44,88.85,5.4
3666,2024-09-26,02:35,Capotamento,Leve,0,0,Av. Ibirapuera,Moema,Nublado,21.79,63.85,11.15
3667,2024-06-26,14:19,Capotamento,Média,0,0,Rua Tuiuti,Tatuapé,Céu limpo,27.95,31.47,9.83
3668,2024-10-20,22:36,Choque traseiro,Fatal,1,0,Rua Jurucê,Moema,Nublado,23.52,56.61,5.24
3669,2024-02-21,02:11,Colisão,Média,2,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,24.66,75.73,19.87
3670,2024-02-07,00:04,Colisão,Grave,0,0,Rua Doze de Outubro,Lapa,Nublado,26.05,73.53,6.81
3671,2024-08-04,21:10,Engavetamento,Média,0,0,Av. dos Eucaliptos,Moema,Nublado,20.65,62.21,11.59
3672,2024-05-27,10:16,Atropelamento,Grave,1,0,Rua Emília Marengo,Tatuapé,Céu limpo,33.33,51.27,8.62
3673,2024-09-26,16:41,Atropelamento,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Céu limpo,29.19,47.77,4.9
3674,2024-09-17,15:00,Capotamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Nublado,27.59,62.43,10.46
3675,2024-06-26,01:01,Engavetamento,Grave,2,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Neblina,20.03,92.06,0.19
3676,2024-05-13,02:40,Engavetamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Nublado,20.52,52.08,3.71
3677,2024-09-16,09:30,Atropelamento,Grave,0,0,Rua Coelho Lisboa,Tatuapé,Céu limpo,28.14,32.6,7.67
3678,2024-02-18,19:39,Atropelamento,Leve,0,0,Rua Jurucê,Moema,Nublado,24.63,74.9,6.5
3679,2024-01-23,05:39,Choque traseiro,Leve,0,0,Av. Ibirapuera,Moema,Nublado,21.07,64.95,8.06
3680,2024-01-16,03:49,Colisão,Leve,0,0,Av. Ibirapuera,Moema,Nublado,23.09,64.63,2.6
3681,2024-02-11,03:43,Atropelamento,Média,3,0,Rua Vergueiro,Vila Mariana,Céu limpo,29.4,49.2,5.17
3682,2024-01-20,13:46,Capotamento,Média,1,0,Rua Alfredo Pujol,Santana,Chuva,20.72,89.23,13.6
3683,2024-06-13,09:42,Atropelamento,Média,1,0,Rua Guaicurus,Lapa,Céu limpo,30.91,33.22,9.4
3684,2024-03-05,05:12,Atropelamento,Fatal,6,1,Rua Coelho Lisboa,Tatuapé,Chuva,21.03,92.71,5.5
3685,2024-06-18,17:56,Engavetamento,Leve,0,0,Rua Guaicurus,Lapa,Nublado,23.59,72.39,5.48
3686,2024-04-08,13:55,Choque traseiro,Leve,0,0,Rua Doze de Outubro,Lapa,Céu limpo,25.15,30.23,7.93
3687,2024-02-06,16:36,Capotamento,Leve,0,0,Rua Jurucê,Moema,Chuva,22.24,72.88,16.38
3688,2024-01-08,05:34,Engavetamento,Leve,0,0,Rua Doze de Outubro,Lapa,Nublado,24.74,64.13,3.95
3689,2024-10-24,13:46,Choque traseiro,Grave,2,0,Rua Doze de Outubro,Lapa,Céu limpo,25.33,35.13,4.38
3690,2024-01-20,21:29,Atropelamento,Leve,0,0,Rua Dr. César,Santana,Chuva,22.85,92.65,7.37
3691,2024-06-29,02:35,Choque traseiro,Leve,0,0,Rua Dr. César,Santana,Nublado,26.68,54.93,5.92
3692,2024-06-07,19:11,Colisão,Média,0,0,Rua Coelho Lisboa,Tatuapé,Nublado,27.3,61.55,3.22
3693,2024-01-01,02:49,Engavetamento,Leve,0,0,Av. Ibirapuera,Moema,Neblina,20.16,91.82,5.62
3694,2024-01-24,01:21,Capotamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Nublado,27.21,57.68,6.31
3695,2024-05-14,05:48,Choque traseiro,Leve,0,0,Rua Direita,Sé,Chuva,19.06,88.13,9.7
3696,2024-01-29,23:15,Atropelamento,Média,0,0,Rua Guaicurus,Lapa,Chuva,19.92,91.31,9.9
3697,2024-03-22,16:30,Capotamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Nublado,26.32,67.79,6.55
3698,2024-05-24,00:59,Colisão,Fatal,2,1,Rua Boa Vista,Sé,Neblina,20.59,80.8,1.12
3699,2024-09-29,07:45,Capotamento,Leve,0,0,Av. Ibirapuera,Moema,Nublado,21.42,68.45,11.55
3700,2024-08-20,19:16,Capotamento,Média,1,0,Rua Boa Vista,Sé,Nublado,21.89,65.55,3.59
3701,2024-02-10,02:22,Capotamento,Leve,0,0,Rua Alfredo Pujol,Santana,Céu limpo,28.98,52.41,9.85
3702,2024-08-07,06:51,Capotamento,Grave,1,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Neblina,17.42,84.82,5.6
3703,2024-03-24,15:43,Colisão,Grave,5,0,Rua Vergueiro,Vila Mariana,Céu limpo,28.86,31.37,2.18
3704,2024-07-22,07:14,Colisão,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Céu limpo,28.28,44.38,7.74
3705,2024-01-28,17:07,Engavetamento,Fatal,2,1,Av. Juscelino Kubitschek,Itaim Bibi,Céu limpo,31.61,46.97,1.13
3706,2024-09-20,03:11,Engavetamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Neblina,20.72,95.35,4.58
3707,2024-06-06,02:53,Capotamento,Leve,0,0,Rua Alfredo Pujol,Santana,Chuva,20.33,85.9,17.82
3708,2024-01-17,05:09,Capotamento,Média,3,0,Rua Tuiuti,Tatuapé,Chuva,19.71,87.75,9.03
3709,2024-04-06,15:52,Colisão,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Nublado,25.72,65.72,3.99
3710,2024-01-10,09:47,Choque traseiro,Leve,0,0,Rua Guaicurus,Lapa,Céu limpo,26.15,44.53,3.72
3711,2024-08-30,00:34,Atropelamento,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Chuva,25.97,93.82,18.49
3712,2024-06-20,14:36,Choque traseiro,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Céu limpo,30.16,47.69,5.6
3713,2024-03-31,08:31,Capotamento,Grave,2,0,Rua Boa Vista,Sé,Chuva,24.9,89.2,9.55
3714,2024-09-17,21:10,Atropelamento,Média,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,24.01,73.88,6.71
3715,2024-07-09,13:22,Choque traseiro,Leve,0,0,Av. Ibirapuera,Moema,Neblina,21.29,82.77,0.18
3716,2024-09-22,03:02,Choque traseiro,Fatal,1,0,Rua Alfredo Pujol,Santana,Neblina,18.4,92.57,2.34
3717,2024-10-17,12:41,Choque traseiro,Leve,0,0,Rua Vergueiro,Vila Mariana,Céu limpo,30.2,38.47,9.61
3718,2024-10-15,00:26,Engavetamento,Leve,0,0,Av. Ibirapuera,Moema,Nublado,27.24,50.26,5.45
3719,2024-02-03,23:45,Choque traseiro,Média,3,0,Rua Vergueiro,Vila Mariana,Neblina,18.45,87.34,0.91
3720,2024-10-25,02:33,Colisão,Grave,0,0,Rua Teodoro Sampaio,Pinheiros,Neblina,21.31,94.33,6.29
3721,2024-06-08,16:59,Choque traseiro,Leve,0,0,Rua dos Pinheiros,Pinheiros,Nublado,24.57,70.7,10.06
3722,2024-01-22,13:59,Atropelamento,Fatal,0,0,Rua dos Pinheiros,Pinheiros,Chuva,21.53,94.14,14.14
3723,2024-06-18,20:22,Atropelamento,Grave,0,0,Rua Domingos de Morais,Vila Mariana,Chuva,24.71,90.51,14.86
3724,2024-04-09,15:11,Engavetamento,Fatal,0,1,Rua Voluntários da Pátria,Santana,Céu limpo,32.21,41.02,9.1
3725,2024-08-22,23:57,Colisão,Leve,0,0,Rua Vergueiro,Vila Mariana,Nublado,27.91,58.86,7.41
3726,2024-09-19,14:47,Choque traseiro,Média,0,0,Rua dos Pinheiros,Pinheiros,Nublado,24.17,65.8,7.25
3727,2024-04-19,17:03,Engavetamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Céu limpo,29.12,35.55,7.75
3728,2024-05-06,00:30,Capotamento,Leve,0,0,Rua Guaicurus,Lapa,Nublado,22.41,69.54,10.32
3729,2024-07-17,18:11,Engavetamento,Fatal,1,1,Rua Voluntários da Pátria,Santana,Chuva,21.41,77.57,5.12
3730,2024-07-17,04:36,Atropelamento,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Chuva,21.06,77.97,5.21
3731,2024-01-20,09:29,Engavetamento,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Céu limpo,27.51,49.34,9.59
3732,2024-03-12,16:25,Capotamento,Média,0,0,Rua Guaicurus,Lapa,Nublado,22.56,71.4,9.8
3733,2024-05-15,10:44,Colisão,Grave,0,0,Av. Brigadeiro Luís Antônio,Itaim Bibi,Nublado,24.66,70.18,11.78
3734,2024-08-02,21:58,Capotamento,Grave,0,0,Rua Voluntários da Pátria,Santana,Neblina,17.39,91.16,5.73
3735,2024-03-18,22:55,Choque traseiro,Leve,0,0,Rua Pio XI,Lapa,Chuva,23.59,79.0,12.13
3736,2024-05-01,11:42,Atropelamento,Grave,0,0,Rua Alfredo Pujol,Santana,Céu limpo,25.25,52.9,3.79
3737,2024-10-07,23:22,Capotamento,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Nublado,27.85,71.24,9.45
3738,2024-05-16,15:26,Choque traseiro,Leve,0,0,Av. Lins de Vasconcelos,Vila Mariana,Céu limpo,27.7,50.47,5.58
3739,2024-04-19,14:13,Choque traseiro,Grave,1,0,Rua XV de Novembro,Sé,Chuva,24.15,94.78,18.23
3740,2024-04-22,06:29,Choque traseiro,Leve,0,0,Rua Tuiuti,Tatuapé,Céu limpo,24.64,51.25,2.66
3741,2024-10-05,10:06,Choque traseiro,Leve,0,0,Rua Doze de Outubro,Lapa,Céu limpo,27.1,35.33,8.97
3742,2024-09-21,11:24,Colisão,Média,0,0,Rua Domingos de Morais,Vila Mariana,Neblina,20.39,89.14,6.97
3743,2024-06-17,02:48,Atropelamento,Média,0,0,Rua Emília Marengo,Tatuapé,Nublado,24.61,54.85,10.42
3744,2024-04-08,05:11,Choque traseiro,Média,0,0,Rua Coelho Lisboa,Tatuapé,Chuva,18.09,86.06,6.08
3745,2024-07-16,09:25,Choque traseiro,Leve,0,0,Rua Dr. César,Santana,Nublado,22.1,70.07,7.16
3746,2024-07-16,18:29,Choque traseiro,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Nublado,27.36,68.86,8.37
3747,2024-05-03,02:15,Colisão,Média,0,0,Rua XV de Novembro,Sé,Neblina,20.26,92.13,5.91
3748,2024-08-13,11:46,Capotamento,Leve,0,0,Rua Emília Marengo,Tatuapé,Neblina,20.48,80.39,0.77
3749,2024-06-01,11:51,Atropelamento,Leve,0,0,Rua XV de Novembro,Sé,Céu limpo,30.19,49.77,8.52
3750,2024-03-22,00:40,Engavetamento,Leve,0,0,Rua Domingos de Morais,Vila Mariana,Chuva,21.22,73.02,11.96
3751,2024-06-11,06:36,Colisão,Média,3,0,Rua Boa Vista,Sé,Chuva,23.17,81.39,18.33
3752,2024-04-02,07:18,Atropelamento,Leve,0,0,Rua dos Pinheiros,Pinheiros,Céu limpo,32.98,54.58,2.34
3753,2024-04-03,21:33,Colisão,Leve,0,0,Rua Coelho Lisboa,Tatuapé,Neblina,21.89,86.87,3.47
3754,2024-10-08,13:07,Capotamento,Leve,0,0,Rua Teodoro Sampaio,Pinheiros,Nublado,24.31,59.73,10.63
3755,2024-08-14,01:29,Capotamento,Média,2,0,Rua dos Pinheiros,Pinheiros,Chuva,23.92,78.27,11.06
3756,2024-07-10,23:11,Engavetamento,Média,2,0,Rua Teodoro Sampaio,Pinheiros,Nublado,24.67,65.03,6.89
3757,2024-10-21,00:58,Colisão,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Nublado,23.0,50.71,7.05
3758,2024-07-30,18:57,Colisão,Média,0,0,Rua Alfredo Pujol,Santana,Nublado,26.24,74.29,8.15
3759,2024-01-31,19:20,Capotamento,Grave,0,0,Rua Voluntários da Pátria,Santana,Céu limpo,24.64,46.9,8.14
3760,2024-04-25,05:17,Colisão,Média,1,0,Rua Alfredo Pujol,Santana,Neblina,18.74,85.01,3.5
3761,2024-09-17,21:04,Atropelamento,Leve,0,0,Rua Alfredo Pujol,Santana,Neblina,18.71,87.4,1.31
3762,2024-09-18,19:27,Atropelamento,Leve,0,0,Rua Jurucê,Moema,Nublado,22.87,57.13,8.37
3763,2024-09-22,05:29,Atropelamento,Leve,0,0,Rua Tuiuti,Tatuapé,Nublado,24.4,67.78,10.6
3764,2024-08-16,20:33,Capotamento,Leve,0,0,Rua Dr. César,Santana,Neblina,21.13,87.45,3.21
3765,2024-10-07,13:04,Engavetamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Chuva,20.38,77.39,11.2
3766,2024-07-13,08:21,Atropelamento,Média,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Céu limpo,24.12,35.65,3.96
3767,2024-04-01,10:20,Colisão,Leve,0,0,Av. Brigadeiro Faria Lima,Pinheiros,Céu limpo,29.52,53.27,8.36
3768,2024-06-03,14:12,Engavetamento,Leve,0,0,Rua Direita,Sé,Nublado,24.58,68.13,2.08
3769,2024-10-02,08:04,Atropelamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Céu limpo,28.76,35.42,7.49
3770,2024-09-27,06:22,Engavetamento,Leve,0,0,Rua XV de Novembro,Sé,Céu limpo,24.97,48.73,2.53
3771,2024-04-07,18:14,Choque traseiro,Grave,1,0,Rua Joaquim Floriano,Itaim Bibi,Céu limpo,29.96,41.34,7.33
3772,2024-09-13,05:06,Capotamento,Leve,0,0,Rua Vergueiro,Vila Mariana,Neblina,20.24,80.78,3.88
